Output from CANARY-EDS 5.0
Step,Tag,Status,Probability of Event,Contributing Parameters,Workflow Name,Message,Event Identifier,Event Id (Name or ID),Event Id (Probability),Residuals[TOC, TURB, PH, CL2],
02/26/2006 06:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.32445603023151814, 0.09749599083678309, -0.4533875489339412],
02/26/2006 06:40:00,StationB,OUTLIER_DETECTED,0.109375,TURB PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.8659468113856565, -2.059405984522831, -12.247272490364445],
02/26/2006 07:00:00,StationB,OUTLIER_DETECTED,0.3437500000000001,PH CL2 ,test,5 messages read in,null,null,null,[0.0, 0.130708952661986, -1.961339032878889, -23.133736926243948],
02/26/2006 07:20:00,StationB,OUTLIER_DETECTED,0.6562499999999999,PH CL2 ,test,5 messages read in,null,null,null,[0.0, 0.5391744297306924, -1.8632720812349381, -23.133736926243948],
02/26/2006 07:40:00,StationB,POSSIBLE_EVENT,0.890625,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.049015857248244865, -1.961339032878889, -23.133736926243948],
02/26/2006 08:00:00,StationB,POSSIBLE_EVENT,0.984375,PH CL2 ,test,5 messages read in,null,null,null,[0.0, 0.326772381654965, -1.7652051295909958, -23.133736926243948],
02/26/2006 08:20:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.261417905323972, -1.7652051295909958, -23.133736926243948],
02/26/2006 08:40:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, 0.45748133431695104, -1.7652051295909958, -23.133736926243948],
02/26/2006 09:00:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.08169309541374137, -1.7652051295909958, -23.133736926243948],
02/26/2006 09:20:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.4738199533996984, -1.7652051295909958, -23.133736926243948],
02/26/2006 09:40:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.39212685798595814, -1.7652051295909958, -23.133736926243948],
02/26/2006 10:00:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.7188992396409222, -1.7652051295909958, -23.133736926243948],
02/26/2006 10:20:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, 0.130708952661986, -1.7652051295909958, -23.133736926243948],
02/26/2006 10:40:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.5555130488134398, -1.7652051295909958, -23.133736926243948],
02/26/2006 11:00:00,StationB,POSSIBLE_EVENT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.6862220014754257, -1.8632720812349381, -23.133736926243948],
02/26/2006 11:20:00,StationB,EVENT_TIMEOUT,1.0,PH CL2 ,test,5 messages read in,null,null,null,[0.0, -0.5391744297306915, -1.8632720812349381, -23.133736926243948],
02/26/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4413523246452741, -0.10964999492604983, 0.0],
02/26/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.017162461026222264, 0.0, 0.0],
02/26/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1901440932783354, -0.11132358898246114, 0.0],
02/26/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.17450742887734927, -0.22448939635338291, 0.0],
02/26/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.1764627371055273, -0.11330931927667837, 0.0],
02/26/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08935469358336476, -0.11441361959088958, 0.0],
02/26/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07240217088015732, -0.11555991633501211, 0.0],
02/26/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.20090436802774858, -0.11675072206564507, 0.0],
02/26/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2204635464835083, -0.23586299084186269, 0.0],
02/26/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.2581283687292268, -0.2381710237903254, 0.0],
02/26/2006 15:00:00,StationB,OUTLIER_DETECTED,0.109375,TURB ,test,5 messages read in,null,null,null,[0.0, 0.9650024362479315, -0.6000579104808812, 0.0],
02/26/2006 15:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.3711547831722821, 0.0, 0.0],
02/26/2006 15:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.11091116322615546, -0.12087726118710973, 0.0],
02/26/2006 16:00:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.4437141463333769, -0.2437094356209355, 0.0],
02/26/2006 16:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.128493231311688, -0.12257028260718739, 0.0],
02/26/2006 16:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.7541909370223197, 0.0, 0.0],
02/26/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1270214890616893, -0.24706294855319466, 0.0],
02/26/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.018233044459471603, 0.12394036700912758, 0.0],
02/26/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.20071319367479235, 0.0, 0.0],
02/26/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3475642288480234, -0.12457873446526035, 0.0],
02/26/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07310683189425937, 0.0, 0.0],
02/26/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/26/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05505227559004333, 0.0, 0.0],
02/26/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14738114340782626, -0.12565925580973625, 0.0],
02/26/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.018568628523983888, -0.12552923092141954, 0.0],
02/26/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03739893916406922, 0.0, 0.0],
02/26/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05646168277632735, 0.0, 0.0],
02/26/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.18883763641345164, 0.0, 0.0],
02/26/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.056343200043346586, 0.0, 0.0],
02/26/2006 21:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.11347893607176873, -0.12424772414176166, 0.0],
02/26/2006 21:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, -0.12376226340997021, 0.0],
02/26/2006 22:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.0380627843524135, -0.12309588387161075, 0.0],
02/26/2006 22:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09542777589762741, -0.12240393439959107, 0.0],
02/26/2006 22:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09458024259651299, 0.0, 0.0],
02/26/2006 23:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, -0.12113194297093632, 0.0],
02/26/2006 23:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.03778237955875663, 0.0, 0.0],
02/26/2006 23:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.018877255982736152, 0.0, 0.0],
02/27/2006 00:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/27/2006 00:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/27/2006 00:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05799033865463632, -0.11871133907319042, 0.0],
02/27/2006 01:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.01952925694916363, 0.0, 0.0],
02/27/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07922595413355624, -0.11813260959193905, 0.0],
02/27/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03994644032267261, -0.11791620541517767, 0.0],
02/27/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.020302883912160286, 0.0, 0.0],
02/27/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10309305168028404, -0.47010755808352395, 0.0],
02/27/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.10474873409183061, 0.0, 0.0],
02/27/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06391352324507216, 0.0, 0.0],
02/27/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.12906678819024697, 0.11766180927117253, 0.0],
02/27/2006 03:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08665923118169094, 0.11802719290199848, 0.0],
02/27/2006 04:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1945789397027431, 0.118533778676718, 0.0],
02/27/2006 04:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.021534546660805676, -0.11906792418374934, 0.0],
02/27/2006 04:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.45107586833193913, 0.11970303606325527, 0.0],
02/27/2006 05:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.06274764466273197, 0.0, 0.0],
02/27/2006 05:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.061889674502091374, 0.0, 0.0],
02/27/2006 05:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08211589518962503, 0.12265156092294816, 0.0],
02/27/2006 06:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08074641176033981, 0.0, 0.0],
02/27/2006 06:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/27/2006 06:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.14072486684917518, -0.12833273796388822, 0.0],
02/27/2006 07:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.059357294433868946, 0.0, 0.0],
02/27/2006 07:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.17726103957041328, -0.13271451357606, 0.0],
02/27/2006 07:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.01955669726912368, 0.13507207808931776, 0.0],
02/27/2006 08:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.13619044579848588, 0.0, 0.0],
02/27/2006 08:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07780858214086672, 0.0, 0.0],
02/27/2006 08:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/27/2006 09:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09721821922343332, -0.14879046606209956, 0.0],
02/27/2006 09:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.019427359439806446, 0.0, 0.0],
02/27/2006 09:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.019519997834193392, 0.0, 0.0],
02/27/2006 10:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09758532799071457, -0.1618857896746082, 0.0],
02/27/2006 10:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03913157041617299, 0.0, 0.0],
02/27/2006 10:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.0778137469582913, -0.17197787821257648, 0.0],
02/27/2006 11:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.13649099625349959, -0.17695738535484495, 0.0],
02/27/2006 11:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.039028128267276585, -0.1823193717739121, 0.0],
02/27/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11811737128411104, -0.18837179224395084, 0.0],
02/27/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.15726432451312217, -0.1943742195054189, 0.0],
02/27/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03933083999058912, 0.0, 0.0],
02/27/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13780975074021284, -0.21009333228886962, 0.0],
02/27/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.217199048215659, -0.2188750993293651, 0.0],
02/27/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4343708217963327, -0.6817678370439717, 0.0],
02/27/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.3356870952277765, -0.47273279764406895, 0.0],
02/27/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.5524035876694346, -0.7337872030452206, 0.0],
02/27/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0986254886792054, -0.500840577723809, 0.0],
02/27/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.15789311347288093, -0.2571966365734397, 0.0],
02/27/2006 15:00:00,StationB,OUTLIER_DETECTED,0.109375,TURB ,test,5 messages read in,null,null,null,[0.0, -0.986208628705116, -0.26377803286934753, 0.0],
02/27/2006 15:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.6508976949453762, 0.0, 0.0],
02/27/2006 15:40:00,StationB,OUTLIER_DETECTED,0.3437500000000001,TURB ,test,5 messages read in,null,null,null,[0.0, -0.9104053547835099, -0.2690029217452694, 0.0],
02/27/2006 16:00:00,StationB,NORMAL,0.3437500000000001,,test,5 messages read in,null,null,null,[0.0, -0.5937426226848984, -0.2690029217452694, 0.0],
02/27/2006 16:20:00,StationB,NORMAL,0.3437500000000001,,test,5 messages read in,null,null,null,[0.0, -0.09832399777584411, 0.0, 0.0],
02/27/2006 16:40:00,StationB,NORMAL,0.3437500000000001,,test,5 messages read in,null,null,null,[0.0, -0.25351496718765354, 0.0, 0.0],
02/27/2006 17:00:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.01928742812705786, 0.0, 0.0],
02/27/2006 17:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.591557119182039, 0.0, 0.0],
02/27/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07514683829449575, -0.2653467663751852, 0.0],
02/27/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.33344772901851805, -0.26088896525961136, 0.0],
02/27/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.18134283620620084, -0.2561194372180102, 0.0],
02/27/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05406066837409629, -0.2511752544414523, 0.0],
02/27/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, -0.2446245202470223, 0.0],
02/27/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06968542662466004, -0.23909648450131993, 0.0],
02/27/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.04128611556066841],
02/27/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.10193950325459733, 0.0, -0.04173061516221854],
02/27/2006 20:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.050041454104161165, 0.0, -0.04218766190131906],
02/27/2006 20:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11537607298572805, 0.0, 0.0],
02/27/2006 21:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.048533363052537304, 0.0, 0.0],
02/27/2006 21:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07969830501903319, 0.0, 0.0],
02/27/2006 21:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.047375506674738777, -0.21022608244732632, 0.0],
02/27/2006 22:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06225300968386094, 0.0, 0.0],
02/27/2006 22:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13816677164612967, 0.0, 0.0],
02/27/2006 22:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.09113414917844809, 0.0, -0.04610806274576995],
02/27/2006 23:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.045329624274984326, 0.0, 0.0],
02/27/2006 23:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.22354672631163197, 0.19312654204310742, 0.0],
02/27/2006 23:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.07343732712989737, 0.0, 0.0],
02/28/2006 00:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.08732037607365273, 0.0, 0.0],
02/28/2006 00:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12915571530461545, 0.0, -0.05030084643876481],
02/28/2006 00:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.34173095665403164, 0.18453476800647572, -0.05135165833703992],
02/28/2006 01:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1265436936544322, 0.0, -0.05249481967595482],
02/28/2006 01:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1542350732847615, 0.1821467122571092, -0.053689861191964505],
02/28/2006 01:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.041618330630885936, 0.0, 0.0],
02/28/2006 02:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.06913289993314287, 0.0, -0.05643207784891091],
02/28/2006 02:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13740155222910622, 0.0, -0.05801689769024282],
02/28/2006 02:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.041086019099945637, -0.35514174226055784, -0.05977688013213861],
02/28/2006 03:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12331172354523257, 0.0, -0.06166202676773347],
02/28/2006 03:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.21930107122691853, 0.0, 0.0],
02/28/2006 03:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.055004399775018475, 0.17417110560922833, 0.0],
02/28/2006 04:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13745679746846756, 0.0, 0.0],
02/28/2006 04:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1652202980058899, 0.0, -0.07193143021886894],
02/28/2006 04:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.22079866496729716, 0.17267908987806713, -0.07545999965933348],
02/28/2006 05:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.013803861117122479, 0.0, 0.0],
02/28/2006 05:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1382235532170315, 0.17317077292995098, 0.0],
02/28/2006 05:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1381048161766959, 0.0, 0.0],
02/28/2006 06:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.16589258255355366, 0.17336275496409814, 0.0],
02/28/2006 06:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.11048494434456174, 0.17364697042649646, 0.0],
02/28/2006 06:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.12424165683562072, 0.0, -0.1254579681697816],
02/28/2006 07:00:00,StationB,OUTLIER_DETECTED,0.109375,PH ,test,5 messages read in,null,null,null,[0.0, 0.3582338541557568, -0.8749660613059671, -0.15105681970327978],
02/28/2006 07:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.16533870191804168, 0.0, 0.0],
02/28/2006 07:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.13774002263890484, -0.17544004924518175, 0.0],
02/28/2006 08:00:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.04123150095978401, -0.17601386502285477, 0.0],
02/28/2006 08:20:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, 0.08252697266957787, 0.1763580719429857, 0.0],
02/28/2006 08:40:00,StationB,NORMAL,0.109375,,test,5 messages read in,null,null,null,[0.0, -0.04113323941742686, 0.0, 0.0],
02/28/2006 09:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08232319649747277, 0.0, 0.0],
02/28/2006 09:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.01370402115320457, 0.0, 0.0],
02/28/2006 09:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.13708224524983226, 0.0, 0.0],
02/28/2006 10:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05475114410758497, 0.0, 0.0],
02/28/2006 10:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.054701456497272094, 0.18481417038785253, 0.0],
02/28/2006 10:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.36908467845062076, 0.0, 0.0],
02/28/2006 11:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.013602669972353598, 0.1896003091150455, 0.0],
02/28/2006 11:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.18998332085603875, 0.0, 0.0],
02/28/2006 11:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0676301927814249, 0.19509719869080197, 0.0],
02/28/2006 12:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.04048022813398433, 0.19815256762054725, 0.0],
02/28/2006 12:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.24211415414763116, 0.20138488194247378, 0.0],
02/28/2006 12:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.13383710652721514, 0.0, 0.0],
02/28/2006 13:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.17334658737864994, 0.0, 0.0],
02/28/2006 13:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0, 0.0, 0.0],
02/28/2006 13:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.05289873575464088, 0.0, 0.0],
02/28/2006 14:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1449865959798271, 0.0, 0.0],
02/28/2006 14:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.36806302879996755, -0.4378250706327834, 0.0],
02/28/2006 14:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.05206743623973509, 0.0, 0.0],
02/28/2006 15:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.07776155915555605, 0.22406864272211136, 0.0],
02/28/2006 15:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.012912010593167489, 0.22682429117646313, 0.0],
02/28/2006 15:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.4373364747953401, 0.22887351173654008, 0.0],
02/28/2006 16:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.08942452245201626, 0.23039296986716962, 0.0],
02/28/2006 16:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.2289355111399849, 0.0, 0.0],
02/28/2006 16:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.4322622330152169, 0.0, 0.0],
02/28/2006 17:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.7001539269633634, 0.0, 0.0],
02/28/2006 17:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.15342500080693056, 0.0, 0.0],
02/28/2006 17:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.23032885605770453, 0.0, 0.0],
02/28/2006 18:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.1163344739910635, 0.0, 0.0],
02/28/2006 18:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, -0.06463030632986055, 0.0, 0.0],
02/28/2006 18:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03897007328572483, -0.23557296006131145, 0.0],
02/28/2006 19:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.16939527993206926, 0.0, 0.0],
02/28/2006 19:20:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.0919100843539653, 0.0, 0.0],
02/28/2006 19:40:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.052911565575813, 0.0, 0.0],
02/28/2006 20:00:00,StationB,NORMAL,0.015625,,test,5 messages read in,null,null,null,[0.0, 0.03976068162952129, 0.0, 0.0],
